# t lat1 vert lat2 area
4.200000000000000000e+02 6.665920049376838463e+00 2.323571716056006320e+00 6.850733492278635595e+00 1.942088373815044378e+01
4.210000000000000000e+02 6.664999205766646284e+00 2.323921993617420689e+00 6.855029268307782253e+00 1.942388328022233068e+01
4.220000000000000000e+02 6.666522177227960810e+00 2.325011466084029976e+00 6.854918336288034375e+00 1.942656094026133573e+01
4.230000000000000000e+02 6.671039352634024588e+00 2.327510828650324992e+00 6.854278560570882028e+00 1.943348952708788602e+01
4.240000000000000000e+02 6.680287393190058154e+00 2.328682870098793600e+00 6.856331840776889841e+00 1.944820346119871957e+01
4.250000000000000000e+02 6.691555357606362442e+00 2.333340148339083431e+00 6.869396838051814669e+00 1.947082264329914381e+01
4.260000000000000000e+02 6.695423130751805729e+00 2.335635228739036506e+00 6.878529268009971886e+00 1.948456599390104316e+01
4.270000000000000000e+02 6.697315347515936601e+00 2.335793319211820762e+00 6.885401422232951596e+00 1.949120739431440796e+01
4.280000000000000000e+02 6.700889612097663317e+00 2.336890820160272497e+00 6.884462804284050108e+00 1.949296558716035932e+01
4.290000000000000000e+02 6.696972487180964606e+00 2.334643422874207452e+00 6.873376464078192249e+00 1.948232684709956786e+01
4.300000000000000000e+02 6.687278376841866212e+00 2.324848113294146756e+00 6.862841968698615958e+00 1.947316210626796007e+01
4.310000000000000000e+02 6.690050185486541068e+00 2.330589738053918225e+00 6.868919586776344843e+00 1.948404604536971263e+01
4.320000000000000000e+02 6.705615293860284432e+00 2.337641870509163056e+00 6.882058412397438651e+00 1.951261093752697207e+01
4.330000000000000000e+02 6.708173011678228548e+00 2.338749768794484485e+00 6.886036520449695608e+00 1.951745734719006364e+01
4.340000000000000000e+02 6.697699508873070862e+00 2.335038874350375604e+00 6.878016259999967907e+00 1.950440521908727476e+01
4.350000000000000000e+02 6.689871352706091123e+00 2.332095543490691369e+00 6.877611421331418562e+00 1.950224248479444356e+01
4.360000000000000000e+02 6.688573342833683100e+00 2.334142232600053379e+00 6.881045780429999148e+00 1.950504860280490504e+01
4.370000000000000000e+02 6.687262838457058933e+00 2.333620974070898857e+00 6.886058886294947889e+00 1.951281604456988106e+01
4.380000000000000000e+02 6.695790633322507901e+00 2.337593014483131171e+00 6.893089617059481533e+00 1.952689732744246953e+01
